ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
CAN,Canada,COM,CR-,CR/LFINF/CDN+ERL/H:4-7/COM:3B,C3M/PC/COM3,TOTAL,1506.0,1246073074.0,311518318.0,0.0,497434.0,1557591404.0,217756.0,0.0,330.0,2505.0
CAN,Canada,IND,CR-,CR/LFINF/CDN+ERL/H:4-7/IND:1,C3M/PC/IND1,TOTAL,261.0,501501123.0,167167072.0,0.0,389364.0,668668163.0,172122.0,0.0,1492.0,1288.0
CAN,Canada,IND,CR-,CR/LFINF/CDN+ERL/H:4-7/IND:2,C3M/PC/IND2,TOTAL,34.0,57119609.0,19039869.0,0.0,44348.0,76159478.0,19604.0,0.0,1304.0,1288.0
CAN,Canada,IND,CR-,CR/LFINF/CDN+ERL/H:4-7/IND:6,C3M/PC/IND6,TOTAL,703.0,929700512.0,309900177.0,0.0,721817.0,1239600693.0,319087.0,0.0,1027.0,1288.0
CAN,Canada,RES,CR-,CR/LFINF/CDN+ERL/H:4-7/RES:2,C3M/PC/RES3E,TOTAL,162.0,951043835.0,167831274.0,6364.0,428591.0,1118875088.0,116302.0,4863.0,2646.0,2219.0
CAN,Canada,RES,CR-,CR/LFINF/CDN+ERL/H:4-7/RES:2,C3M/PC/RES3D,TOTAL,396.0,1165212766.0,205625779.0,8154.0,525107.0,1370838512.0,142492.0,5943.0,1326.0,2219.0
CAN,Canada,RES,CR-,CR/LFINF/CDN+ERL/H:4-7/RES:2,C3M/PC/RES3C,TOTAL,838.0,1435371722.0,253300942.0,12157.0,646855.0,1688672656.0,175530.0,5866.0,772.0,2219.0
CAN,Canada,COM,CR-,CR/LFINF/CDN+ERL/H:>8/COM:2,C3H/PC/COM2,TOTAL,935.0,3830150013.0,957537495.0,0.0,1529002.0,4787687574.0,670989.0,0.0,1635.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDH+ERH/H:1-3/COM:1,C1L/HC/COM1,TOTAL,32.0,63922877.0,15980718.0,0.0,25518.0,79903594.0,11134.0,0.0,797.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDH+ERH/H:1-3/COM:2,C1L/HC/COM2,TOTAL,25.0,124217799.0,31054443.0,0.0,49588.0,155272243.0,21635.0,0.0,1984.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDH+ERH/H:1-3/COM:3,C1L/HC/COM4,TOTAL,263.0,804943915.0,201235954.0,0.0,321335.0,1006179941.0,140199.0,0.0,1222.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDH+ERH/H:1-3/COM:3A,C1L/HC/COM5,TOTAL,2.0,2329469.0,582367.0,0.0,930.0,2911836.0,406.0,0.0,465.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDH+ERH/H:1-3/COM:3B,C1L/HC/COM3,TOTAL,23.0,18340286.0,4585072.0,0.0,7321.0,22925358.0,3194.0,0.0,318.0,2505.0
CAN,Canada,IND,CR+,CR/LFM/CDH+ERH/H:1-3/IND:2,C1L/HC/IND2,TOTAL,2.0,3635857.0,1211952.0,0.0,2823.0,4847809.0,1243.0,0.0,1412.0,1288.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:1-3/RES:2,C1L/HC/RES3B,TOTAL,2.0,3315304.0,585054.0,8.0,1494.0,3900358.0,404.0,8.0,747.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:1-3/RES:2,C1L/HC/RES3C,TOTAL,79.0,121727234.0,21481279.0,1128.0,54857.0,143208513.0,14838.0,553.0,694.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:1-3/RES:2,C1L/HC/RES3D,TOTAL,36.0,95594889.0,16869688.0,711.0,43080.0,112464577.0,11653.0,536.0,1197.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:1-3/RES:2,C1L/HC/RES3E,TOTAL,5.0,29868475.0,5270907.0,190.0,13460.0,35139382.0,3641.0,153.0,2692.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:1-3/RES:4,C1L/HC/RES6,TOTAL,2.0,19977872.0,3525507.0,5.0,9003.0,23503378.0,2435.0,2.0,4502.0,2219.0
CAN,Canada,COM,CR+,CR/LFM/CDH+ERH/H:4-7/COM:1,C1M/HC/COM1,TOTAL,2.0,4241885.0,1060471.0,0.0,1693.0,5302356.0,741.0,0.0,846.0,2506.0
CAN,Canada,COM,CR+,CR/LFM/CDH+ERH/H:4-7/COM:3,C1M/HC/COM4,TOTAL,26.0,205146246.0,51286563.0,0.0,81895.0,256432809.0,35850.0,0.0,3150.0,2505.0
CAN,Canada,IND,CR+,CR/LFM/CDH+ERH/H:4-7/IND:2,C1M/HC/IND2,TOTAL,1.0,1832365.0,610788.0,0.0,1423.0,2443153.0,629.0,0.0,1423.0,1288.0
CAN,Canada,IND,CR+,CR/LFM/CDH+ERH/H:4-7/IND:6,C1M/HC/IND6,TOTAL,2.0,3012790.0,1004264.0,0.0,2339.0,4017054.0,1034.0,0.0,1170.0,1288.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:4-7/RES:2,C1M/HC/RES3B,TOTAL,2.0,3315304.0,585054.0,2.0,1494.0,3900358.0,405.0,8.0,747.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:4-7/RES:2,C1M/HC/RES3C,TOTAL,53.0,90883877.0,16038332.0,962.0,40957.0,106922209.0,11114.0,369.0,773.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:4-7/RES:2,C1M/HC/RES3D,TOTAL,16.0,48692186.0,8592739.0,292.0,21943.0,57284925.0,5954.0,245.0,1371.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:4-7/RES:2,C1M/HC/RES3E,TOTAL,10.0,56633863.0,9994211.0,155.0,25522.0,66628074.0,6926.0,290.0,2552.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:4-7/RES:2,C1M/HC/RES3F,TOTAL,15.0,290031472.0,51182024.0,1445.0,130704.0,341213496.0,35467.0,1106.0,8714.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:4-7/RES:3,C1M/HC/RES4,TOTAL,7.0,50974701.0,8995536.0,34.0,22972.0,59970237.0,6234.0,7.0,3282.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:>8/RES:2,C1H/HC/RES3E,TOTAL,9.0,53530776.0,9446608.0,427.0,24124.0,62977384.0,6562.0,274.0,2680.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDH+ERH/H:>8/RES:2,C1H/HC/RES3F,TOTAL,31.0,615462298.0,108610993.0,1984.0,277360.0,724073291.0,75444.0,2347.0,8947.0,2219.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:1-3/COM:1,C1L/LC/COM1,TOTAL,238.0,453258934.0,113314720.0,0.0,180942.0,566573649.0,78945.0,0.0,760.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:1-3/COM:2,C1L/LC/COM2,TOTAL,184.0,957000617.0,239250153.0,0.0,382036.0,1196250785.0,166682.0,0.0,2076.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:1-3/COM:3,C1L/LC/COM4,TOTAL,2929.0,9002071156.0,2250517680.0,0.0,3593641.0,11252588896.0,1567907.0,0.0,1227.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:1-3/COM:3A,C1L/LC/COM5,TOTAL,38.0,37126496.0,9281625.0,0.0,14821.0,46408120.0,6466.0,0.0,390.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:1-3/COM:3B,C1L/LC/COM3,TOTAL,106.0,87942782.0,21985694.0,0.0,35107.0,109928480.0,15317.0,0.0,331.0,2505.0
CAN,Canada,IND,CR-,CR/LFM/CDL+ERL/H:1-3/IND:2,C1L/LC/IND2,TOTAL,17.0,28527250.0,9509083.0,0.0,22148.0,38036335.0,9752.0,0.0,1303.0,1288.0
CAN,Canada,IND,CR-,CR/LFM/CDL+ERL/H:1-3/IND:4,C1L/LC/IND4,TOTAL,17.0,18920851.0,6306950.0,0.0,14690.0,25227807.0,6468.0,0.0,864.0,1288.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:1-3/RES:2,C1L/LC/RES3B,TOTAL,9.0,13571241.0,2394924.0,64.0,6116.0,15966167.0,1654.0,33.0,680.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:1-3/RES:2,C1L/LC/RES3E,TOTAL,24.0,139188479.0,24562671.0,1415.0,62726.0,163751155.0,16967.0,712.0,2614.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:1-3/RES:2,C1L/LC/RES3F,TOTAL,9.0,178562830.0,31511087.0,622.0,80470.0,210073917.0,21766.0,681.0,8941.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:1-3/RES:2,C1L/LC/RES3D,TOTAL,142.0,416475964.0,73495767.0,2369.0,187686.0,489971715.0,50767.0,2128.0,1322.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:1-3/RES:2,C1L/LC/RES3C,TOTAL,644.0,1055014480.0,186179044.0,9216.0,475446.0,1241193529.0,128604.0,4508.0,738.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:1-3/RES:4,C1L/LC/RES6,TOTAL,2.0,16758616.0,2957403.0,4.0,7552.0,19716019.0,2043.0,2.0,3776.0,2219.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:4-7/COM:1,C1M/LC/COM1,TOTAL,17.0,33270611.0,8317650.0,0.0,13282.0,41588261.0,5814.0,0.0,781.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:4-7/COM:3,C1M/LC/COM4,TOTAL,214.0,1709367378.0,427341882.0,0.0,682382.0,2136709272.0,298714.0,0.0,3189.0,2505.0
CAN,Canada,IND,CR-,CR/LFM/CDL+ERL/H:4-7/IND:2,C1M/LC/IND2,TOTAL,5.0,8959911.0,2986637.0,0.0,6956.0,11946548.0,3075.0,0.0,1391.0,1288.0
CAN,Canada,IND,CR-,CR/LFM/CDL+ERL/H:4-7/IND:6,C1M/LC/IND6,TOTAL,6.0,8800250.0,2933416.0,0.0,6832.0,11733666.0,3020.0,0.0,1139.0,1288.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:4-7/RES:2,C1M/LC/RES3B,TOTAL,5.0,7418550.0,1309156.0,44.0,3343.0,8727706.0,907.0,18.0,669.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:4-7/RES:2,C1M/LC/RES3C,TOTAL,292.0,507655780.0,89586324.0,4284.0,228777.0,597242101.0,62081.0,2042.0,783.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:4-7/RES:2,C1M/LC/RES3F,TOTAL,84.0,1658458830.0,292669205.0,5705.0,747390.0,1951128026.0,202810.0,6323.0,8898.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:4-7/RES:2,C1M/LC/RES3D,TOTAL,109.0,315175344.0,55619184.0,1956.0,142035.0,370794511.0,38542.0,1638.0,1303.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:4-7/RES:2,C1M/LC/RES3E,TOTAL,23.0,127217094.0,22450077.0,816.0,57331.0,149667164.0,15557.0,697.0,2493.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:4-7/RES:3,C1M/LC/RES4,TOTAL,79.0,587095187.0,103605036.0,250.0,264576.0,690700213.0,71795.0,79.0,3349.0,2219.0
CAN,Canada,COM,CR-,CR/LFM/CDL+ERL/H:>8/COM:3,C1H/LC/COM4,TOTAL,3.0,160658186.0,40164548.0,0.0,64135.0,200822734.0,28145.0,0.0,21378.0,2505.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:>8/RES:2,C1H/LC/RES3E,TOTAL,62.0,363561390.0,64157897.0,2551.0,163840.0,427719271.0,44566.0,1859.0,2643.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDL+ERL/H:>8/RES:2,C1H/LC/RES3F,TOTAL,112.0,2209763958.0,389958347.0,12863.0,995838.0,2599722305.0,270877.0,8425.0,8891.0,2219.0
CAN,Canada,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:1,C1L/MC/COM1,TOTAL,91.0,168567228.0,42141793.0,0.0,67292.0,210709029.0,29360.0,0.0,739.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:2,C1L/MC/COM2,TOTAL,79.0,402516735.0,100629163.0,0.0,160685.0,503145897.0,70107.0,0.0,2034.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:3,C1L/MC/COM4,TOTAL,1054.0,3280708040.0,820176909.0,0.0,1309664.0,4100885144.0,571407.0,0.0,1243.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:3A,C1L/MC/COM5,TOTAL,9.0,7921200.0,1980300.0,0.0,3162.0,9901498.0,1380.0,0.0,351.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDM+ERM/H:1-3/COM:3B,C1L/MC/COM3,TOTAL,63.0,50559019.0,12639758.0,0.0,20183.0,63198776.0,8806.0,0.0,320.0,2505.0
CAN,Canada,IND,CR+,CR/LFM/CDM+ERM/H:1-3/IND:2,C1L/MC/IND2,TOTAL,8.0,13015722.0,4338573.0,0.0,10105.0,17354294.0,4450.0,0.0,1263.0,1288.0
CAN,Canada,IND,CR+,CR/LFM/CDM+ERM/H:1-3/IND:4,C1L/MC/IND4,TOTAL,2.0,1155693.0,385231.0,0.0,897.0,1540924.0,395.0,0.0,448.0,1288.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:1-3/RES:2,C1L/MC/RES3D,TOTAL,139.0,405127188.0,71493036.0,2482.0,182572.0,476620224.0,49384.0,2080.0,1313.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:1-3/RES:2,C1L/MC/RES3C,TOTAL,303.0,478530690.0,84446593.0,3815.0,215652.0,562977275.0,58332.0,2122.0,712.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:1-3/RES:2,C1L/MC/RES3B,TOTAL,2.0,3315304.0,585054.0,17.0,1494.0,3900358.0,404.0,8.0,747.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:1-3/RES:2,C1L/MC/RES3E,TOTAL,10.0,58858965.0,10386875.0,1208.0,26525.0,69245843.0,7175.0,301.0,2652.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:1-3/RES:2,C1L/MC/RES3F,TOTAL,3.0,56776415.0,10019367.0,164.0,25586.0,66795782.0,6921.0,216.0,8529.0,2219.0
CAN,Canada,COM,CR+,CR/LFM/CDM+ERM/H:4-7/COM:1,C1M/MC/COM1,TOTAL,6.0,12685315.0,3171329.0,0.0,5064.0,15856643.0,2217.0,0.0,844.0,2505.0
CAN,Canada,COM,CR+,CR/LFM/CDM+ERM/H:4-7/COM:3,C1M/MC/COM4,TOTAL,72.0,573207873.0,143301973.0,0.0,228825.0,716509841.0,100169.0,0.0,3178.0,2505.0
CAN,Canada,IND,CR+,CR/LFM/CDM+ERM/H:4-7/IND:2,C1M/MC/IND2,TOTAL,1.0,1859163.0,619721.0,0.0,1443.0,2478884.0,638.0,0.0,1443.0,1288.0
CAN,Canada,IND,CR+,CR/LFM/CDM+ERM/H:4-7/IND:6,C1M/MC/IND6,TOTAL,4.0,5898038.0,1966014.0,0.0,4579.0,7864050.0,2024.0,0.0,1145.0,1288.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3B,TOTAL,5.0,6630608.0,1170108.0,22.0,2988.0,7800716.0,811.0,16.0,598.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3C,TOTAL,159.0,280131634.0,49434993.0,2283.0,126242.0,329566624.0,34257.0,1113.0,794.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3D,TOTAL,111.0,329139499.0,58083440.0,1790.0,148328.0,387222942.0,40250.0,1659.0,1336.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3E,TOTAL,28.0,165876187.0,29272269.0,768.0,74753.0,195148457.0,20285.0,848.0,2670.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:2,C1M/MC/RES3F,TOTAL,115.0,2263072695.0,399365769.0,10140.0,1019862.0,2662438462.0,276747.0,8628.0,8868.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:4-7/RES:3,C1M/MC/RES4,TOTAL,46.0,315344628.0,55649053.0,159.0,142111.0,370993684.0,38563.0,46.0,3089.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:>8/RES:2,C1H/MC/RES3E,TOTAL,46.0,271060184.0,47834150.0,1402.0,122154.0,318894337.0,33227.0,1386.0,2656.0,2219.0
CAN,Canada,RES,CR+,CR/LFM/CDM+ERM/H:>8/RES:2,C1H/MC/RES3F,TOTAL,104.0,2041224827.0,360216144.0,9590.0,919885.0,2401440972.0,250217.0,7782.0,8845.0,2219.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:1,C1L/PC/COM1,TOTAL,882.0,1690850377.0,422712566.0,0.0,674990.0,2113562881.0,294500.0,0.0,765.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:2,C1L/PC/COM2,TOTAL,597.0,3052009240.0,763002318.0,0.0,1218367.0,3815011552.0,531573.0,0.0,2041.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:3,C1L/PC/COM4,TOTAL,10349.0,31076474447.0,7769118700.0,0.0,12405778.0,38845593239.0,5412646.0,0.0,1199.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:3A,C1L/PC/COM5,TOTAL,135.0,136365540.0,34091383.0,0.0,54437.0,170456925.0,23751.0,0.0,403.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:1-3/COM:3B,C1L/PC/COM3,TOTAL,444.0,364338187.0,91084562.0,0.0,145444.0,455422762.0,63458.0,0.0,328.0,2505.0
CAN,Canada,IND,CR-,CR/LFM/CDN+ERL/H:1-3/IND:2,C1L/PC/IND2,TOTAL,55.0,94376040.0,31458684.0,0.0,73273.0,125834718.0,32263.0,0.0,1332.0,1288.0
CAN,Canada,IND,CR-,CR/LFM/CDN+ERL/H:1-3/IND:4,C1L/PC/IND4,TOTAL,57.0,56293239.0,18764415.0,0.0,43706.0,75057647.0,19244.0,0.0,767.0,1288.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:2,C1L/PC/RES3F,TOTAL,31.0,607801146.0,107259026.0,3014.0,273908.0,715060168.0,74089.0,2317.0,8836.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:2,C1L/PC/RES3B,TOTAL,17.0,24893535.0,4392975.0,110.0,11218.0,29286513.0,3034.0,60.0,660.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:2,C1L/PC/RES3C,TOTAL,1146.0,1929259800.0,340457673.0,16236.0,869428.0,2269717456.0,235172.0,8024.0,759.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:2,C1L/PC/RES3D,TOTAL,442.0,1295512559.0,228619876.0,9557.0,583827.0,1524132362.0,157919.0,6623.0,1321.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:2,C1L/PC/RES3E,TOTAL,63.0,367659889.0,64881159.0,3375.0,165687.0,432541042.0,44817.0,1880.0,2630.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:1-3/RES:4,C1L/PC/RES6,TOTAL,6.0,52337252.0,9235986.0,10.0,23586.0,61573238.0,6380.0,6.0,3931.0,2219.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:4-7/COM:1,C1M/PC/COM1,TOTAL,77.0,152014421.0,38003599.0,0.0,60684.0,190018018.0,26565.0,0.0,788.0,2505.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:4-7/COM:3,C1M/PC/COM4,TOTAL,986.0,7570164917.0,1892541337.0,0.0,3022022.0,9462706294.0,1322895.0,0.0,3065.0,2505.0
CAN,Canada,IND,CR-,CR/LFM/CDN+ERL/H:4-7/IND:2,C1M/PC/IND2,TOTAL,8.0,14136501.0,4712168.0,0.0,10976.0,18848667.0,4852.0,0.0,1372.0,1288.0
CAN,Canada,IND,CR-,CR/LFM/CDN+ERL/H:4-7/IND:6,C1M/PC/IND6,TOTAL,18.0,25678228.0,8559408.0,0.0,19937.0,34237627.0,8813.0,0.0,1108.0,1288.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3E,TOTAL,176.0,1030500397.0,181853023.0,6005.0,464399.0,1212353370.0,126018.0,5269.0,2639.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3F,TOTAL,354.0,6971825193.0,1230322092.0,29509.0,3141877.0,8202147276.0,852572.0,26581.0,8875.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3C,TOTAL,387.0,687474370.0,121319026.0,5744.0,309813.0,808793403.0,84071.0,2710.0,801.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3B,TOTAL,11.0,16158402.0,2851482.0,63.0,7282.0,19009885.0,1976.0,39.0,662.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:2,C1M/PC/RES3D,TOTAL,500.0,1461760423.0,257957742.0,9710.0,658747.0,1719718071.0,178757.0,7506.0,1317.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:3,C1M/PC/RES4,TOTAL,217.0,1600119084.0,282373956.0,1991.0,721099.0,1882493036.0,195676.0,217.0,3323.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:4-7/RES:4,C1M/PC/RES6,TOTAL,10.0,91304611.0,16112579.0,26.0,41147.0,107417190.0,11165.0,10.0,4115.0,2219.0
CAN,Canada,COM,CR-,CR/LFM/CDN+ERL/H:>8/COM:3,C1H/PC/COM4,TOTAL,12.0,641226375.0,160306597.0,0.0,255979.0,801532972.0,112334.0,0.0,21332.0,2505.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3E,TOTAL,159.0,925894233.0,163393109.0,6142.0,417257.0,1089287303.0,113498.0,4781.0,2624.0,2219.0
CAN,Canada,RES,CR-,CR/LFM/CDN+ERL/H:>8/RES:2,C1H/PC/RES3F,TOTAL,469.0,9154205686.0,1615448078.0,39100.0,4125374.0,10769653748.0,1122139.0,35154.0,8796.0,2219.0
CAN,Canada,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:1,C2L/HC/COM1,TOTAL,181.0,289403909.0,72350946.0,0.0,115531.0,361754852.0,55481.0,0.0,638.0,2505.0
CAN,Canada,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:2,C2L/HC/COM2,TOTAL,157.0,685638940.0,171409705.0,0.0,273708.0,857048652.0,131442.0,0.0,1743.0,2505.0
CAN,Canada,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:3,C2L/HC/COM4,TOTAL,325.0,908198532.0,227049591.0,0.0,362554.0,1135248261.0,174109.0,0.0,1116.0,2505.0
CAN,Canada,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:3A,C2L/HC/COM5,TOTAL,6.0,6759532.0,1689882.0,0.0,2698.0,8449414.0,1296.0,0.0,450.0,2505.0
CAN,Canada,COM,CR+,CR/LWAL/CDH+ERH/H:1-3/COM:3B,C2L/HC/COM3,TOTAL,414.0,280090281.0,70022577.0,0.0,111812.0,350112856.0,53696.0,0.0,270.0,2505.0
CAN,Canada,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:1,C2L/HC/IND1,TOTAL,111.0,202933395.0,67644461.0,0.0,157557.0,270577899.0,73475.0,0.0,1419.0,1288.0
CAN,Canada,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:2,C2L/HC/IND2,TOTAL,36.0,51336381.0,17112121.0,0.0,39857.0,68448503.0,18587.0,0.0,1107.0,1288.0
CAN,Canada,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:3,C2L/HC/IND3,TOTAL,46.0,74478489.0,24826162.0,0.0,57825.0,99304651.0,26966.0,0.0,1257.0,1288.0
CAN,Canada,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:4,C2L/HC/IND4,TOTAL,18.0,16886737.0,5628910.0,0.0,13111.0,22515647.0,6114.0,0.0,728.0,1288.0
CAN,Canada,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:5,C2L/HC/IND5,TOTAL,3.0,1867042.0,622348.0,0.0,1450.0,2489390.0,676.0,0.0,483.0,1288.0
CAN,Canada,IND,CR+,CR/LWAL/CDH+ERH/H:1-3/IND:6,C2L/HC/IND6,TOTAL,95.0,126123192.0,42041091.0,0.0,97922.0,168164253.0,45665.0,0.0,1031.0,1288.0
CAN,Canada,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3B,TOTAL,94.0,103543154.0,18272332.0,579.0,46662.0,121815486.0,15391.0,329.0,496.0,2219.0
CAN,Canada,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3C,TOTAL,174.0,259536223.0,45800515.0,2399.0,116961.0,305336738.0,38578.0,1216.0,672.0,2219.0
CAN,Canada,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3F,TOTAL,9.0,179481968.0,31673288.0,626.0,80884.0,211155256.0,26679.0,684.0,8987.0,2219.0
CAN,Canada,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3E,TOTAL,68.0,356069845.0,62835854.0,2591.0,160464.0,418905699.0,52927.0,2026.0,2360.0,2219.0
CAN,Canada,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:2,C2L/HC/RES3D,TOTAL,100.0,271795728.0,47963956.0,1997.0,122486.0,319759684.0,40401.0,1507.0,1225.0,2219.0
CAN,Canada,RES,CR+,CR/LWAL/CDH+ERH/H:1-3/RES:3,C2L/HC/RES4,TOTAL,6.0,43976345.0,7760532.0,21.0,19818.0,51736877.0,6537.0,6.0,3303.0,2219.0
CAN,Canada,COM,CR+,CR/LWAL/CDH+ERH/H:4-7/COM:1,C2M/HC/COM1,TOTAL,10.0,19198695.0,4799671.0,0.0,7664.0,23998366.0,3693.0,0.0,766.0,2505.0
